id,titulo,preco,link,avaliacao,num_avaliacoes,comentarios
21,"HPKit Cartucho Hp 712 Original Preto 38ml Plotter T250 T650R$979em12xR$94,71Frete grátis",979.00,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=IcNyWU0yORIGvWqrLfjvy%2BZUodTof8Uro9Bm8tfq91VRDl%2BdkYymmjqixYt6D4vpORVU%2Buld578eptm0VpoDIl5ah%2B7UcHWL7O4eCwPyS045wZiQgLEXty052uuyvPG2OgAGwJbM9Md3Vgwvfo7%2BvuD3xvixRnjPOY5n0TwARqUHuZuuFAly4RlIPZAKIEg2EPzPyjqcPPmpSwwGEUQFDIcHNxw1swdfdZmzrl%2Fy9olQIZ03IlBa%2FX%2F%2FoY%2Bi1G5lkgkPo%2FkPd1y9t5%2B2j%2BGyNDy2ohYwIsFpoh7tduoL%2FuIx1F3VEhGo0zUPjAE7fsNFcwsYzuDV8S3zg1Bw7eC1N6jyBq%2FO5S%2FBC6xtWfJebmnYYSuCxIisvdGIaDyyvDE%2BPCR2Z2Lmi%2F2DAlEWCT322BDYd%2F0pSLdoqlzD%2Fic7B%2BHQbHDUGavJ7WlsBvJuoxGqfHP4EGEPj%2FHenEpcriy9OGaL3q%2BSkqt1hj%2BZBeJjS30f6oDHO1DriTumrhmwSkLs7NRVUzpfNWqNtzcEAh6rHnRDxX4DCoGTzYZc6JJNBZ2wanogZzkpTXkNj9aH%2BwEa9tdgRBIwEVjIVnFm9GU6UAjJrRlFo3n1Y7JPlvClX3roCw45S%2Bafo6WDTK6abb64%2Fo5upbqEGH1PrGqHUJ4%2FH%2FfKuwkAGFvnG1IepvWtSF1atcX6Cr7tMjivtM84g119Pi0pvF4MvTOZ5N9budYtj2sYd%2BpC33aPC8x8vpKa5isS9qnvJflY5w750T%2BPRoWuZTlCDBecs2MRcrEoz3ETLjEQ2GI0YHiFiOn7hv15y6r3m6EYC6A4JKUf0lUHCJuPF9d2S6uobYFMaQeiQ1mwXqMP4GCklhmAphMpnX4W4w%3D%3D&highlight=false&headerTopBrand=false#polycard_client=search-nordic&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB5046762762&sid=search,N/A,0,N/A
22,"HPCartucho Hp 3ed68a Nº 712 Magenta 29ml HpAvaliação 4,8 de 5. (18 avaliações)4.8(18)R$229em12xR$22,55Frete grátisEnviado pelo",229.00,https://www.mercadolivre.com.br/cartucho-hp-3ed68a-n-712-magenta-29ml-hp/p/MLB22536185?highlight=false&headerTopBrand=false#polycard_client=search-nordic&searchVariation=MLB22536185&backend_model=search-backend&wid=MLB3841639115&position=15&search_layout=grid&type=product&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&sid=search,4.8,0,N/A
23,"HPCartucho Hp 712 Ciano 29ml Original 3ed67a T210 T250 T650R$269,80R$242,8210% OFFem12xR$23,92Chegará grátis amanhãEnviado pelo",269.00,https://produto.mercadolivre.com.br/MLB-3500781795-cartucho-hp-712-ciano-29ml-original-3ed67a-t210-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB3500781795&sid=search,N/A,0,N/A
24,"HPCartucho Hp 712 Xl Preto 80ml Original 3ed71a T210 T250 T650Avaliação 5 de 5. (4 avaliações)5.0(4)R$499,80R$444,8310% OFFem12xR$42,94Frete grátisEnviado pelo",499.00,https://produto.mercadolivre.com.br/MLB-3500817405-cartucho-hp-712-xl-preto-80ml-original-3ed71a-t210-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB3500817405&sid=search,N/A,0,N/A
25,"Kit Cartuchos Compatível Hp 712 Cor Variado Para ImpressoraR$541,90em12xR$52,31Frete grátis",541.00,https://produto.mercadolivre.com.br/MLB-5391881496-kit-cartuchos-compativel-hp-712-cor-variado-para-impressora-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB5391881496&sid=search,N/A,0,N/A
26,"HPKit 4 Cartuchos De Tinta 712  Hp T210 T250 T650Avaliação 5 de 5. (5 avaliações)5.0(5)R$1.195em12xR$99,58sem jurosChegará grátis amanhãEnviado pelo",1195.00,https://produto.mercadolivre.com.br/MLB-4043845268-kit-4-cartuchos-de-tinta-712-hp-t210-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB4043845268&sid=search,N/A,0,N/A
27,"HPCartucho de Tinta Cor Magenta HP 712 3 UnidadesAvaliação 4,8 de 5. (18 avaliações)4.8(18)R$449,99em12xR$43,44Frete grátis",449.00,https://www.mercadolivre.com.br/cartucho-de-tinta-cor-magenta-hp-712-3-unidades/p/MLB36839941?highlight=false&headerTopBrand=true#polycard_client=search-nordic&searchVariation=MLB36839941&wid=MLB3945309083&position=16&search_layout=grid&type=product&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&sid=search,4.8,0,N/A
28,"HPKit Cartucho Hp 712 Original Preto 38ml Plotter T250 T650R$996,87em12xR$83,07sem jurosFrete grátis",996.00,https://produto.mercadolivre.com.br/MLB-4057514031-kit-cartucho-hp-712-original-preto-38ml-plotter-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB4057514031&sid=search,N/A,0,N/A
29,"HPKit 03 Cartucho Tinta Original Plotter Hp T250 T650 712R$758,87em12xR$63,24sem jurosFrete grátis",758.00,https://produto.mercadolivre.com.br/MLB-4057324315-kit-03-cartucho-tinta-original-plotter-hp-t250-t650-712-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB4057324315&sid=search,N/A,0,N/A
30,"HPCartucho de tinta amarelo HP 712 87 ml 3 unidadesAvaliação 4,8 de 5. (18 avaliações)4.8(18)R$478,37em12xR$46,18Frete grátis",478.00,https://www.mercadolivre.com.br/cartucho-de-tinta-amarelo-hp-712-87-ml-3-unidades/p/MLB36787145?highlight=false&headerTopBrand=false#polycard_client=search-nordic&searchVariation=MLB36787145&wid=MLB3990075035&position=17&search_layout=grid&type=product&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&sid=search,4.8,0,N/A
31,"HPKit 4 Cartuchos De Tinta 712 C/preto 38ml Hp T210 T250 T650Por Primer PrintAvaliação 4,9 de 5. (47 avaliações)4.9(47)R$1.129R$1.0507% OFFem12xR$101,63Chegará grátis amanhãEnviado pelo",1129.00,https://produto.mercadolivre.com.br/MLB-2004761879-kit-4-cartuchos-de-tinta-712-cpreto-38ml-hp-t210-t250-t650-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB2004761879&sid=search,4.9,0,N/A
32,"HPCartucho Hp 712 Magenta 29ml Original 3ed68a T210 T250 T650R$269,80R$242,8210% OFFem12xR$23,92Chegará grátis amanhãEnviado pelo",269.00,https://produto.mercadolivre.com.br/MLB-3500805723-cartucho-hp-712-magenta-29ml-original-3ed68a-t210-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB3500805723&sid=search,N/A,0,N/A
33,"HPKit Cartucho Hp 712 Preto 38ml Plotter T65 T250R$989,89em12xR$82,49sem jurosFrete grátis",989.00,https://www.mercadolivre.com.br/kit-cartucho-hp-712-preto-38ml-plotter-t65-t250/p/MLB50379383?highlight=false&headerTopBrand=false#polycard_client=search-nordic&searchVariation=MLB50379383&wid=MLB4073215821&position=18&search_layout=grid&type=product&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&sid=search,N/A,0,N/A
34,"HPCartucho Tinta Original Plotter Hp T250 T650 712 AmareloR$250,87em6xR$41,81sem jurosFrete grátis",250.00,https://produto.mercadolivre.com.br/MLB-5381074862-cartucho-tinta-original-plotter-hp-t250-t650-712-amarelo-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB5381074862&sid=search,N/A,0,N/A
35,"HPCartucho Tinta Hp Plotter 712 3ed69a Amarelo 29ml OriginalAvaliação 5 de 5. (24 avaliações)5.0(24)R$261,50em12xR$25,58Chegará grátis amanhãEnviado pelo",261.00,https://produto.mercadolivre.com.br/MLB-3772506424-cartucho-tinta-hp-plotter-712-3ed69a-amarelo-29ml-original-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB3772506424&sid=search,N/A,0,N/A
36,"Kit 4 Cartucho De Tinta Hp 712 Para Hp T250 Original SetupPor SULINKAvaliação 4,5 de 5. (2 avaliações)4.5(2)R$745,85em12xR$62,15sem jurosChegará grátis amanhãEnviado pelo",745.00,https://produto.mercadolivre.com.br/MLB-3519087677-kit-4-cartucho-de-tinta-hp-712-para-hp-t250-original-setup-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB3519087677&sid=search,4.5,0,N/A
37,"HPPack 3 Cartuchos Hp 712 Magenta 3ed78a 29ml Origin T250 T650R$699R$629,1010% OFFem12xR$60,73Chegará grátis amanhãEnviado pelo",699.00,https://produto.mercadolivre.com.br/MLB-5230793016-pack-3-cartuchos-hp-712-magenta-3ed78a-29ml-origin-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB5230793016&sid=search,N/A,0,N/A
38,"HPKit Cartucho Plotter Hp 712 Original 4 Cores Preto 80mlAvaliação 4,9 de 5. (22 avaliações)4.9(22)R$1.109R$998,1010% OFFem12xR$96,56Frete grátis",1109.00,https://produto.mercadolivre.com.br/MLB-2926364311-kit-cartucho-plotter-hp-712-original-4-cores-preto-80ml-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB2926364311&sid=search,4.9,0,N/A
39,"HPCartucho De Tinta Hp Plotter 712 3ed67a Ciano 29ml OriginalAvaliação 4,7 de 5. (3 avaliações)4.7(3)R$261,50em12xR$25,58Chegará grátis amanhãEnviado pelo",261.00,https://produto.mercadolivre.com.br/MLB-3367530259-cartucho-de-tinta-hp-plotter-712-3ed67a-ciano-29ml-original-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB3367530259&sid=search,4.7,0,N/A
40,"HPKit Cartucho Hp 712 Original Preto 38ml Plotter T650 T250R$989,90em12xR$82,49sem jurosFrete grátis",989.00,https://produto.mercadolivre.com.br/MLB-5370440808-kit-cartucho-hp-712-original-preto-38ml-plotter-t650-t250-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB5370440808&sid=search,N/A,0,N/A
41,"HPCartucho Hp Original (712) 3ed70a PretoPor LepokR$329,93em12xR$32,28Frete grátis",329.00,https://produto.mercadolivre.com.br/MLB-2770840497-cartucho-hp-original-712-3ed70a-preto-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB2770840497&sid=search,N/A,0,N/A
42,"HPCartucho De Tinta Hp Plotter 712 3ed70a Preto 38ml OriginalAvaliação 4,9 de 5. (18 avaliações)4.9(18)R$260em12xR$25,43Frete grátis",260.00,https://produto.mercadolivre.com.br/MLB-2199982950-cartucho-de-tinta-hp-plotter-712-3ed70a-preto-38ml-original-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB2199982950&sid=search,4.9,0,N/A
43,"HPKit Cartucho Hp 712 Original Preto 38ml Plotter T250 T650Avaliação 5 de 5. (1 avaliações)5.0(1)R$979em12xR$94,71Frete grátis",979.00,https://produto.mercadolivre.com.br/MLB-5046775736-kit-cartucho-hp-712-original-preto-38ml-plotter-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&backend_model=search-backend&position=44&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB5046775736&sid=search,N/A,0,N/A
44,"HPPack 3 Cartuchos Hp 712 Ciano 3ed77a 29ml Original T250 T650R$699R$629,1010% OFFem12xR$60,73Chegará grátis amanhãEnviado pelo",699.00,https://produto.mercadolivre.com.br/MLB-3937981553-pack-3-cartuchos-hp-712-ciano-3ed77a-29ml-original-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB3937981553&sid=search,N/A,0,N/A
45,"HPCartucho Hp 712 Preto 80ml 3ed71a Original P/ Plotter HpR$524,99R$407,3922% OFFem12xR$39,33Frete grátis",524.00,https://produto.mercadolivre.com.br/MLB-4465812664-cartucho-hp-712-preto-80ml-3ed71a-original-p-plotter-hp-_JM?searchVariation=181828565779&highlight=false&headerTopBrand=true#polycard_client=search-nordic&searchVariation=181828565779&position=46&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d,N/A,0,N/A
46,"HPCartucho Hp Original (712) 3ed68a MagentaPor LepokR$274,29em12xR$26,83Frete grátis",274.00,https://produto.mercadolivre.com.br/MLB-2770878944-cartucho-hp-original-712-3ed68a-magenta-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB2770878944&sid=search,N/A,0,N/A
47,"HPCartucho de tinta preta HP 712 de 38 mlR$297,50em12xR$29,10Frete grátis",297.00,https://www.mercadolivre.com.br/cartucho-de-tinta-preta-hp-712-de-38-ml/p/MLB37919623?highlight=false&headerTopBrand=false#polycard_client=search-nordic&searchVariation=MLB37919623&wid=MLB5149791412&position=4&search_layout=grid&type=product&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&sid=search,N/A,0,N/A
48,"HPKit Com 3 Cartuchos De Tinta Color 712 Hp T210 T250 T650Avaliação 4,8 de 5. (10 avaliações)4.8(10)R$670,38R$603,3410% OFFem12xR$58,24Frete grátis",670.00,https://produto.mercadolivre.com.br/MLB-2004768436-kit-com-3-cartuchos-de-tinta-color-712-hp-t210-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB2004768436&sid=search,4.8,0,N/A
49,"HPCartucho De Tinta Hp Plotter 712 3ed67a Ciano 29ml OriginalAvaliação 4,9 de 5. (8 avaliações)4.9(8)R$261,50em12xR$25,58Frete grátis",261.00,https://produto.mercadolivre.com.br/MLB-2199952706-cartucho-de-tinta-hp-plotter-712-3ed67a-ciano-29ml-original-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=49&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB2199952706&sid=search,4.9,0,N/A
50,"HPKit 03 Cartucho Tinta Original Plotter Hp T250 T650 712R$709,89em12xR$68,53Frete grátis",709.00,https://produto.mercadolivre.com.br/MLB-5379269416-kit-03-cartucho-tinta-original-plotter-hp-t250-t650-712-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB5379269416&sid=search,N/A,0,N/A
51,"HPCartucho Tinta Hp Plotter 712 3ed69a Amarelo 29ml OriginalAvaliação 4,8 de 5. (13 avaliações)4.8(13)R$261,50em12xR$25,58Frete grátis",261.00,https://produto.mercadolivre.com.br/MLB-2199978569-cartucho-tinta-hp-plotter-712-3ed69a-amarelo-29ml-original-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=51&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB2199978569&sid=search,4.8,0,N/A
52,"HPCartucho Tinta Hp T250 T650 712 3ed68a Magenta OriginalR$261,50em12xR$25,58Chegará grátis amanhãEnviado pelo",261.00,https://produto.mercadolivre.com.br/MLB-3367530315-cartucho-tinta-hp-t250-t650-712-3ed68a-magenta-original-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=52&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB3367530315&sid=search,N/A,0,N/A
53,"HPKit Cartucho Hp 712 Original Preto 38ml Plotter T250 T650R$899R$854,055% OFFem12xR$82,44Frete grátis",899.00,https://produto.mercadolivre.com.br/MLB-5323846958-kit-cartucho-hp-712-original-preto-38ml-plotter-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=53&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB5323846958&sid=search,N/A,0,N/A
54,"HPKit Tinta Original Plotter Hp T250 T650 712 - 04 CoresPor Tec PrintAvaliação 5 de 5. (14 avaliações)5.0(14)R$1.259em12xR$121,88Frete grátis",1259.00,https://produto.mercadolivre.com.br/MLB-2169674439-kit-tinta-original-plotter-hp-t250-t650-712-04-cores-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=54&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB2169674439&sid=search,N/A,0,N/A
55,"HPKit Com 3 Cartuchos De Tinta 712 3ed78a Magenta Hp T210 T250Avaliação 5 de 5. (1 avaliações)5.0(1)R$451,90em12xR$43,62Frete grátis",451.00,https://produto.mercadolivre.com.br/MLB-3461931226-kit-com-3-cartuchos-de-tinta-712-3ed78a-magenta-hp-t210-t250-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=55&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB3461931226&sid=search,N/A,0,N/A
56,"HPCartucho De Tinta Hp Plotter 712 3ed71a Preto 80ml OriginalAvaliação 4,9 de 5. (15 avaliações)4.9(15)R$431,80em12xR$41,68Frete grátis",431.00,https://produto.mercadolivre.com.br/MLB-2199977038-cartucho-de-tinta-hp-plotter-712-3ed71a-preto-80ml-original-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=56&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB2199977038&sid=search,4.9,0,N/A
57,"HPKit 4 Cartuchos De Tinta 712  Hp T210 T250 T650R$1.169em12xR$113,09Frete grátis",1169.00,https://produto.mercadolivre.com.br/MLB-3445838577-kit-4-cartuchos-de-tinta-712-hp-t210-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=57&search_layout=grid&type=item&tracking_id=c37698ee-3b20-43e6-9946-ce60be6b153d&wid=MLB3445838577&sid=search,N/A,0,N/A
