id,titulo,preco,link,avaliacao,num_avaliacoes
21,"HPCartucho Hp 3ed68a Nº 712 Magenta 29ml HpAvaliação 4,8 de 5. (18 avaliações)4.8(18)R$229em12xR$22,55Chegará grátis amanhãEnviado pelo",229.00,https://www.mercadolivre.com.br/cartucho-hp-3ed68a-n-712-magenta-29ml-hp/p/MLB22536185?highlight=false&headerTopBrand=false#polycard_client=search-nordic&searchVariation=MLB22536185&backend_model=search-backend&wid=MLB3841639115&position=7&search_layout=grid&type=product&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&sid=search,4.8,0
22,"HPCartucho Tinta Hp T250 T650 712 3ed68a Magenta OriginalR$261,50em12xR$25,58Chegará grátis amanhãEnviado pelo",261.00,https://produto.mercadolivre.com.br/MLB-3367530315-cartucho-tinta-hp-t250-t650-712-3ed68a-magenta-original-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB3367530315&sid=search,N/A,0
23,"HPKit Cartucho Hp 712 Original Preto 38ml Plotter T250 T650R$899R$854,055% OFFem12xR$82,44Frete grátis",899.00,https://produto.mercadolivre.com.br/MLB-5323846958-kit-cartucho-hp-712-original-preto-38ml-plotter-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB5323846958&sid=search,N/A,0
24,"HPKit Cartucho Hp 712 Original Preto 38ml Plotter T250 T650R$949,89em12xR$91,89Frete grátis",949.00,https://produto.mercadolivre.com.br/MLB-4055053279-kit-cartucho-hp-712-original-preto-38ml-plotter-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB4055053279&sid=search,N/A,0
25,"HPCartucho Hp 712 Magenta 29ml Original 3ed68a T210 T250 T650R$269,80R$242,8210% OFFem12xR$23,92Chegará grátis amanhãEnviado pelo",269.00,https://produto.mercadolivre.com.br/MLB-3500805723-cartucho-hp-712-magenta-29ml-original-3ed68a-t210-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB3500805723&sid=search,N/A,0
26,"HPCartucho Hp Original (712) 3ed68a MagentaPor LepokR$274,29em12xR$26,83Frete grátis",274.00,https://produto.mercadolivre.com.br/MLB-2770878944-cartucho-hp-original-712-3ed68a-magenta-_JM?highlight=false&headerTopBrand=true#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB2770878944&sid=search,N/A,0
27,"HPKit Cartucho Hp 712 Original Preto 38ml Plotter T250 T650R$949,90em12xR$91,89Frete grátis",949.00,https://produto.mercadolivre.com.br/MLB-5370390542-kit-cartucho-hp-712-original-preto-38ml-plotter-t250-t650-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB5370390542&sid=search,N/A,0
28,"Cartucho Tinta Original Plotter Hp T250 T650 712 Preto 38mlPor Tec PrintAvaliação 4,9 de 5. (11 avaliações)4.9(11)R$399,90R$379,905% OFFem7xR$54,27sem jurosFrete grátis",399.00,https://produto.mercadolivre.com.br/MLB-1807049581-cartucho-tinta-original-plotter-hp-t250-t650-712-preto-38ml-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&backend_model=search-backend&position=29&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB1807049581&sid=search,4.9,0
29,"HPCartucho Hp 3ed68a Nº 712 Magenta 29ml HpR$258,90em12xR$25,33Frete grátis",258.00,https://produto.mercadolivre.com.br/MLB-4888019156-cartucho-hp-3ed68a-n-712-magenta-29ml-hp-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB4888019156&sid=search,N/A,0
30,"Cartucho Tinta Original Plotter Hp T250 T650 712 AmareloPor Tec PrintAvaliação 4,6 de 5. (11 avaliações)4.6(11)R$299,90R$284,905% OFFem12xR$27,87Frete grátis",299.00,https://produto.mercadolivre.com.br/MLB-1807063886-cartucho-tinta-original-plotter-hp-t250-t650-712-amarelo-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&backend_model=search-backend&position=31&search_layout=grid&type=item&tracking_id=76f431c5-eddf-4014-b70c-87fe29c86ccb&wid=MLB1807063886&sid=search,4.6,0
